ID	Technology	Multi_Details	HG_Num	Type	METRIC.Precision	METRIC.Recall	METRIC.F1_Score	TRUTH.TP	TRUTH.FN	QUERY.TP	QUERY.FP	FP.gt	FP.al	challenge_cat
KXBR8	ILLUMINA	NA	3	SNP	0.998234	0.993751	0.995988	3310672	20817	3311513	5857	1525	582	All Benchmark Regions
KXBR8	ILLUMINA	NA	3	SNP	0.993484	0.982116	0.987767	19385	353	19211	126	72	32	MHC
KXBR8	ILLUMINA	NA	3	SNP	0.980245	0.922729	0.950618	238828	20000	238827	4813	1370	447	Difficult-to-Map Regions
KXBR8	ILLUMINA	NA	2	SNVandINDEL	0.9994558407030127	0.9948274647869224	0.9971362819274008	3870617	20125	3893798	2120	1070	306	All Benchmark Regions
KXBR8	ILLUMINA	NA	2	SNVandINDEL	0.9954165128583733	0.9336929598417065	0.9635672866871472	258590	18364	258872	1192	368	157	Difficult-to-Map Regions
KXBR8	ILLUMINA	NA	2	SNVandINDEL	0.997922533585707	0.9904198753208654	0.9941570494765612	21607	209	21616	45	19	18	MHC
KXBR8	ILLUMINA	NA	3	SNVandINDEL	0.9980582049235345	0.993873032977706	0.9959612222967893	3812814	23505	3834860	7461	2582	775	All Benchmark Regions
KXBR8	ILLUMINA	NA	3	SNVandINDEL	0.9799467147852976	0.9224867590325557	0.95034899394694	253944	21338	254158	5201	1500	492	Difficult-to-Map Regions
KXBR8	ILLUMINA	NA	3	SNVandINDEL	0.9929211892402077	0.9823273645331713	0.9875958680260151	21011	378	21040	150	83	42	MHC
KXBR8	ILLUMINA	NA	4	SNVandINDEL	0.998150065986059	0.9935330498956956	0.9958362064777333	3842039	25008	3864867	7163	2610	774	All Benchmark Regions
KXBR8	ILLUMINA	NA	4	SNVandINDEL	0.9806196099596732	0.9194285408529081	0.9490387459195543	257748	22587	258002	5099	1524	471	Difficult-to-Map Regions
KXBR8	ILLUMINA	NA	4	SNVandINDEL	0.994706338703053	0.9757977769809968	0.985161336461757	21772	540	21797	116	61	39	MHC
EIUT6	PACBIO	NA	2	INDEL	0.991936	0.987476	0.989701	518815	6580	540103	4391	2668	935	All Benchmark Regions
EIUT6	PACBIO	NA	2	INDEL	0.993056	0.991587	0.992321	1650	14	1859	13	7	6	MHC
EIUT6	PACBIO	NA	2	INDEL	0.997742	0.991612	0.994667	17377	147	17675	40	13	10	Difficult-to-Map Regions
EIUT6	PACBIO	NA	2	SNP	0.999892	0.999518	0.999705	3363726	1621	3364608	362	232	53	All Benchmark Regions
EIUT6	PACBIO	NA	2	SNP	0.9999	0.999802	0.999851	20148	4	19944	2	0	2	MHC
EIUT6	PACBIO	NA	2	SNP	0.999427	0.995031	0.997224	258138	1289	258133	148	71	11	Difficult-to-Map Regions
EIUT6	PACBIO	NA	4	INDEL	0.984766	0.976056	0.980392	499204	12246	519922	8043	4852	1584	All Benchmark Regions
EIUT6	PACBIO	NA	4	INDEL	0.988565	0.977509	0.983006	1695	39	1902	22	10	10	MHC
EIUT6	PACBIO	NA	4	INDEL	0.99317	0.987293	0.990222	16316	210	16576	114	42	18	Difficult-to-Map Regions
EIUT6	PACBIO	NA	4	SNP	0.999347	0.999127	0.999237	3352667	2930	3353374	2192	587	259	All Benchmark Regions
EIUT6	PACBIO	NA	4	SNP	0.997726	0.990087	0.993892	20374	204	20185	46	18	14	MHC
EIUT6	PACBIO	NA	4	SNP	0.99504	0.992426	0.993731	261811	1998	261802	1305	325	107	Difficult-to-Map Regions
EIUT6	PACBIO	NA	3	INDEL	0.984873	0.976909	0.980875	493173	11657	513252	7883	4594	1547	All Benchmark Regions
EIUT6	PACBIO	NA	3	INDEL	0.986052	0.987886	0.986968	1631	20	1838	26	11	14	MHC
EIUT6	PACBIO	NA	3	INDEL	0.991073	0.984988	0.988021	16207	247	16431	148	53	28	Difficult-to-Map Regions
EIUT6	PACBIO	NA	3	SNP	0.999255	0.999127	0.999191	3328581	2908	3329367	2481	574	255	All Benchmark Regions
EIUT6	PACBIO	NA	3	SNP	0.998464	0.99691	0.997686	19677	61	19498	30	23	6	MHC
EIUT6	PACBIO	NA	3	SNP	0.994178	0.990986	0.99258	256495	2333	256490	1502	346	120	Difficult-to-Map Regions
EIUT6	PACBIO	NA	2	SNVandINDEL	0.9987842323141995	0.9978921758368969	0.9983380048032087	3882541	8201	3904711	4753	2900	988	All Benchmark Regions
EIUT6	PACBIO	NA	2	SNVandINDEL	0.9993188307076915	0.9948149672685782	0.9970618128735775	275515	1436	275808	188	84	21	Difficult-to-Map Regions
EIUT6	PACBIO	NA	2	SNVandINDEL	0.9993124942707856	0.9991749174917491	0.9992437011458435	21798	18	21803	15	7	8	MHC
EIUT6	PACBIO	NA	3	SNVandINDEL	0.9973101360685993	0.9962033918451516	0.996756456739804	3821754	14565	3842619	10364	5168	1802	All Benchmark Regions
EIUT6	PACBIO	NA	3	SNVandINDEL	0.9939906253755859	0.9906277925908704	0.9923063599105209	272702	2580	272921	1650	399	148	Difficult-to-Map Regions
EIUT6	PACBIO	NA	3	SNVandINDEL	0.9973821989528796	0.9962130066856796	0.9967972599686965	21308	81	21336	56	34	20	MHC
EIUT6	PACBIO	NA	4	SNVandINDEL	0.9973645118321445	0.9960755584299855	0.9967196184140296	3851871	15176	3873296	10235	5439	1843	All Benchmark Regions
EIUT6	PACBIO	NA	4	SNVandINDEL	0.9949284659949892	0.9921237091337151	0.9935241080841076	278127	2208	278378	1419	367	125	Difficult-to-Map Regions
EIUT6	PACBIO	NA	4	SNVandINDEL	0.9969307154141277	0.9891089996414485	0.9930044552079943	22069	243	22087	68	28	24	MHC
ASJT6	PACBIO	NA	4	INDEL	0.984925	0.976097	0.980491	499225	12225	519934	7958	4803	1566	All Benchmark Regions
ASJT6	PACBIO	NA	4	INDEL	0.988542	0.977509	0.982994	1695	39	1898	22	10	10	MHC
ASJT6	PACBIO	NA	4	INDEL	0.99441	0.985296	0.989832	16283	243	16543	93	38	13	Difficult-to-Map Regions
ASJT6	PACBIO	NA	4	SNP	0.99944	0.998671	0.999056	3351138	4459	3351847	1877	543	227	All Benchmark Regions
ASJT6	PACBIO	NA	4	SNP	0.998014	0.985859	0.991899	20287	291	20100	40	15	14	MHC
ASJT6	PACBIO	NA	4	SNP	0.996105	0.986911	0.991487	260356	3453	260347	1018	299	74	Difficult-to-Map Regions
ASJT6	PACBIO	NA	2	INDEL	0.991888	0.987436	0.989657	518794	6601	540088	4417	2670	934	All Benchmark Regions
ASJT6	PACBIO	NA	2	INDEL	0.993583	0.992188	0.992885	1651	13	1858	12	5	7	MHC
ASJT6	PACBIO	NA	2	INDEL	0.99791	0.991041	0.994463	17367	157	17665	37	14	9	Difficult-to-Map Regions
ASJT6	PACBIO	NA	2	SNP	0.999898	0.999504	0.999701	3363678	1669	3364563	342	225	51	All Benchmark Regions
ASJT6	PACBIO	NA	2	SNP	0.9999	0.999653	0.999776	20145	7	19944	2	0	2	MHC
ASJT6	PACBIO	NA	2	SNP	0.999493	0.994858	0.99717	258093	1334	258088	131	66	9	Difficult-to-Map Regions
ASJT6	PACBIO	NA	3	INDEL	0.985005	0.976858	0.980914	493147	11683	513224	7813	4571	1537	All Benchmark Regions
ASJT6	PACBIO	NA	3	INDEL	0.985969	0.986069	0.986019	1628	23	1827	26	14	12	MHC
ASJT6	PACBIO	NA	3	INDEL	0.992252	0.982679	0.987442	16169	285	16393	128	47	27	Difficult-to-Map Regions
ASJT6	PACBIO	NA	3	SNP	0.999373	0.998692	0.999033	3327132	4357	3327924	2087	533	203	All Benchmark Regions
ASJT6	PACBIO	NA	3	SNP	0.99846	0.994376	0.996414	19627	111	19454	30	24	5	MHC
ASJT6	PACBIO	NA	3	SNP	0.995454	0.985558	0.990481	255090	3738	255085	1165	310	70	Difficult-to-Map Regions
ASJT6	PACBIO	NA	2	SNVandINDEL	0.9987826807625703	0.9978744414304521	0.9983283545265712	3882472	8270	3904651	4759	2895	985	All Benchmark Regions
ASJT6	PACBIO	NA	2	SNVandINDEL	0.9993911300698388	0.9946163761820683	0.9969980364286449	275460	1491	275753	168	80	18	Difficult-to-Map Regions
ASJT6	PACBIO	NA	2	SNVandINDEL	0.9993582691602494	0.9990832416574991	0.9992207364840955	21796	20	21802	14	5	9	MHC
ASJT6	PACBIO	NA	3	SNVandINDEL	0.9974292712009821	0.9958189086986771	0.9966234394369093	3820279	16040	3841148	9900	5104	1740	All Benchmark Regions
ASJT6	PACBIO	NA	3	SNVandINDEL	0.995259760018477	0.9853858951911131	0.990298216133689	271259	4023	271478	1293	357	97	Difficult-to-Map Regions
ASJT6	PACBIO	NA	3	SNVandINDEL	0.9973754510943431	0.9937350974800131	0.9955519464522554	21255	134	21281	56	38	17	MHC
ASJT6	PACBIO	NA	4	SNVandINDEL	0.9974662614746024	0.9956855967874194	0.9965751337157707	3850363	16684	3871781	9835	5346	1793	All Benchmark Regions
ASJT6	PACBIO	NA	4	SNVandINDEL	0.9960036114978004	0.9868157739846969	0.9913884057902572	276639	3696	276890	1111	337	87	Difficult-to-Map Regions
ASJT6	PACBIO	NA	4	SNVandINDEL	0.9971894832275612	0.9852097525994981	0.991163420879318	21982	330	21998	62	25	24	MHC
ISKOS	ILLUMINA	NA	2	INDEL	0.995362	0.908705	0.950062	477429	47966	486993	2269	1046	134	All Benchmark Regions
ISKOS	ILLUMINA	NA	2	INDEL	0.978567	0.858173	0.914424	1428	236	1461	32	13	11	MHC
ISKOS	ILLUMINA	NA	2	INDEL	0.933104	0.829377	0.878188	14534	2990	14618	1048	154	63	Difficult-to-Map Regions
ISKOS	ILLUMINA	NA	2	SNP	0.995521	0.987481	0.991485	3323217	42130	3323149	14952	2021	1014	All Benchmark Regions
ISKOS	ILLUMINA	NA	2	SNP	0.988725	0.95921	0.973744	19330	822	19293	220	86	57	MHC
ISKOS	ILLUMINA	NA	2	SNP	0.952013	0.863996	0.905872	224144	35283	224140	11298	1519	696	Difficult-to-Map Regions
ISKOS	ILLUMINA	NA	3	INDEL	0.995013	0.911224	0.951277	460013	44817	470692	2359	1179	204	All Benchmark Regions
ISKOS	ILLUMINA	NA	3	INDEL	0.918782	0.859479	0.888142	1419	232	1448	128	20	50	MHC
ISKOS	ILLUMINA	NA	3	INDEL	0.935261	0.833354	0.881371	13712	2742	13811	956	154	82	Difficult-to-Map Regions
ISKOS	ILLUMINA	NA	3	SNP	0.995198	0.987195	0.991181	3288830	42659	3288800	15868	2384	1425	All Benchmark Regions
ISKOS	ILLUMINA	NA	3	SNP	0.934106	0.952123	0.943029	18793	945	18769	1324	197	530	MHC
ISKOS	ILLUMINA	NA	3	SNP	0.952513	0.862314	0.905172	223191	35637	223188	11127	1544	738	Difficult-to-Map Regions
ISKOS	ILLUMINA	NA	4	INDEL	0.994883	0.91011	0.95061	465476	45974	476523	2451	1200	202	All Benchmark Regions
ISKOS	ILLUMINA	NA	4	INDEL	0.928659	0.859285	0.892626	1490	244	1523	117	8	53	MHC
ISKOS	ILLUMINA	NA	4	INDEL	0.932776	0.830207	0.878508	13720	2806	13834	997	147	76	Difficult-to-Map Regions
ISKOS	ILLUMINA	NA	4	SNP	0.995144	0.986866	0.990988	3311525	44072	3311474	16158	2127	1725	All Benchmark Regions
ISKOS	ILLUMINA	NA	4	SNP	0.939883	0.958888	0.94929	19732	846	19699	1260	72	627	MHC
ISKOS	ILLUMINA	NA	4	SNP	0.951161	0.858648	0.90254	226519	37290	226519	11631	1529	944	Difficult-to-Map Regions
ISKOS	ILLUMINA	NA	2	SNVandINDEL	0.9955005574334078	0.9768434915499409	0.9860837827603296	3800646	90096	3810142	17221	3067	1148	All Benchmark Regions
ISKOS	ILLUMINA	NA	2	SNVandINDEL	0.950833120937938	0.8618058790183101	0.9041332263174539	238678	38273	238758	12346	1673	759	Difficult-to-Map Regions
ISKOS	ILLUMINA	NA	2	SNVandINDEL	0.9880034275921166	0.9515034836817015	0.9694100059957349	20758	1058	20754	252	99	68	MHC
ISKOS	ILLUMINA	NA	3	SNVandINDEL	0.9951751308130647	0.9771979337484709	0.9861046056868322	3748843	87476	3759492	18227	3563	1629	All Benchmark Regions
ISKOS	ILLUMINA	NA	3	SNVandINDEL	0.9514898708055981	0.860582965831402	0.9037561387389759	236903	38379	236999	12083	1698	820	Difficult-to-Map Regions
ISKOS	ILLUMINA	NA	3	SNVandINDEL	0.9329918316488993	0.9449717144326523	0.9389435620776792	20212	1177	20217	1452	217	580	MHC
ISKOS	ILLUMINA	NA	4	SNVandINDEL	0.995111393193832	0.9767145317861406	0.985827142411914	3777001	90046	3787997	18609	3327	1927	All Benchmark Regions
ISKOS	ILLUMINA	NA	4	SNVandINDEL	0.950083207829837	0.8569711238339843	0.9011282727731535	240239	40096	240353	12628	1676	1020	Difficult-to-Map Regions
ISKOS	ILLUMINA	NA	4	SNVandINDEL	0.9390681003584229	0.9511473646468268	0.9450691367371021	21222	1090	21222	1377	80	680	MHC
FFFGB	PACBIO	NA	2	INDEL	0.993689	0.985844	0.989751	518607	7447	539272	3425	2606	367	All Benchmark Regions
FFFGB	PACBIO	NA	2	INDEL	0.968304	0.93617	0.951966	1672	114	1833	60	27	30	MHC
FFFGB	PACBIO	NA	2	INDEL	0.978663	0.963191	0.970865	16904	646	17108	373	43	22	Difficult-to-Map Regions
FFFGB	PACBIO	NA	2	SNP	0.999341	0.996837	0.998088	3354735	10644	3358696	2215	268	316	All Benchmark Regions
FFFGB	PACBIO	NA	2	SNP	0.997174	0.981278	0.989162	19550	373	20467	58	32	26	MHC
FFFGB	PACBIO	NA	2	SNP	0.992673	0.963658	0.97795	250103	9432	250378	1848	127	113	Difficult-to-Map Regions
FFFGB	PACBIO	NA	4	INDEL	0.986417	0.980315	0.983357	501382	10068	521074	7175	4812	1470	All Benchmark Regions
FFFGB	PACBIO	NA	4	INDEL	0.986486	0.964245	0.975239	1672	62	1752	24	11	12	MHC
FFFGB	PACBIO	NA	4	INDEL	0.981462	0.965146	0.973236	15950	576	16095	304	39	21	Difficult-to-Map Regions
FFFGB	PACBIO	NA	4	SNP	0.998229	0.996617	0.997422	3344246	11351	3347156	5939	331	790	All Benchmark Regions
FFFGB	PACBIO	NA	4	SNP	0.993394	0.986685	0.990028	20304	274	20302	135	7	36	MHC
FFFGB	PACBIO	NA	4	SNP	0.981092	0.965521	0.973244	254713	9096	254919	4913	154	413	Difficult-to-Map Regions
FFFGB	PACBIO	NA	3	INDEL	0.98693	0.981077	0.983995	495277	9553	514248	6810	4533	1392	All Benchmark Regions
FFFGB	PACBIO	NA	3	INDEL	0.974552	0.967898	0.971214	1598	53	1685	44	14	19	MHC
FFFGB	PACBIO	NA	3	INDEL	0.976116	0.966695	0.971383	15906	548	16021	392	45	19	Difficult-to-Map Regions
FFFGB	PACBIO	NA	3	SNP	0.998857	0.996476	0.997665	3319748	11741	3322413	3801	363	607	All Benchmark Regions
FFFGB	PACBIO	NA	3	SNP	0.992077	0.985004	0.988528	19442	296	19408	155	44	67	MHC
FFFGB	PACBIO	NA	3	SNP	0.990496	0.962798	0.97645	249199	9629	249387	2393	140	192	Difficult-to-Map Regions
FFFGB	PACBIO	NA	2	SNVandINDEL	0.9985551827949938	0.995351069901499	0.9969505519194285	3873342	18091	3897968	5640	2874	683	All Benchmark Regions
FFFGB	PACBIO	NA	2	SNVandINDEL	0.9917651377235296	0.963628489452695	0.9774943809512983	267007	10078	267486	2221	170	135	Difficult-to-Map Regions
FFFGB	PACBIO	NA	2	SNVandINDEL	0.994736372557766	0.9775669077341195	0.9860769075920612	21222	487	22300	118	59	56	MHC
FFFGB	PACBIO	NA	3	SNVandINDEL	0.9972419418226733	0.9944493666976078	0.995843696508004	3815025	21294	3836661	10611	4896	1999	All Benchmark Regions
FFFGB	PACBIO	NA	3	SNVandINDEL	0.9896156872103299	0.9630306376733677	0.9761421862840377	265105	10177	265408	2785	185	211	Difficult-to-Map Regions
FFFGB	PACBIO	NA	3	SNVandINDEL	0.9906537666729288	0.9836832016457058	0.9871561790721972	21040	349	21093	199	58	86	MHC
FFFGB	PACBIO	NA	4	SNVandINDEL	0.9966212734557927	0.9944611482611926	0.9955400390986484	3845628	21419	3868230	13114	5143	2260	All Benchmark Regions
FFFGB	PACBIO	NA	4	SNVandINDEL	0.9811136331548596	0.9654984215313821	0.973243396775962	270663	9672	271014	5217	193	434	Difficult-to-Map Regions
FFFGB	PACBIO	NA	4	SNVandINDEL	0.9928420294422186	0.984940839010398	0.9888756517025451	21976	336	22054	159	18	48	MHC
XC97E	ONT	NA	2	INDEL	0.829811	0.586887	0.687521	308734	217320	316465	64905	21452	22859	All Benchmark Regions
XC97E	ONT	NA	2	INDEL	0.880753	0.68757	0.772264	1228	558	1263	171	64	98	MHC
XC97E	ONT	NA	2	INDEL	0.929847	0.783716	0.85055	13755	3796	13904	1049	309	363	Difficult-to-Map Regions
XC97E	ONT	NA	2	SNP	0.997468	0.995418	0.996442	3349958	15421	3350566	8506	1542	5247	All Benchmark Regions
XC97E	ONT	NA	2	SNP	0.992581	0.947397	0.969463	18875	1048	18999	142	28	113	MHC
XC97E	ONT	NA	2	SNP	0.993285	0.987489	0.990379	256289	3247	256352	1733	368	250	Difficult-to-Map Regions
XC97E	ONT	NA	4	INDEL	0.860627	0.624534	0.723815	319418	192032	327843	53092	19397	21188	All Benchmark Regions
XC97E	ONT	NA	4	INDEL	0.928334	0.786621	0.851622	1364	370	1399	108	36	67	MHC
XC97E	ONT	NA	4	INDEL	0.952489	0.833232	0.888878	13770	2756	13893	693	221	240	Difficult-to-Map Regions
XC97E	ONT	NA	4	SNP	0.997563	0.99594	0.996751	3341974	13623	3342508	8167	1533	4641	All Benchmark Regions
XC97E	ONT	NA	4	SNP	0.997056	0.938332	0.966803	19309	1269	19302	57	14	40	MHC
XC97E	ONT	NA	4	SNP	0.991567	0.986039	0.988795	260126	3683	260205	2213	510	245	Difficult-to-Map Regions
XC97E	ONT	NA	3	INDEL	0.866036	0.635713	0.733212	320927	183903	329401	50954	19196	19857	All Benchmark Regions
XC97E	ONT	NA	3	INDEL	0.944407	0.817686	0.87649	1350	301	1410	83	25	54	MHC
XC97E	ONT	NA	3	INDEL	0.955677	0.842409	0.895476	13861	2593	13972	648	209	192	Difficult-to-Map Regions
XC97E	ONT	NA	3	SNP	0.997074	0.995228	0.99615	3315592	15897	3316126	9731	1431	4248	All Benchmark Regions
XC97E	ONT	NA	3	SNP	0.997636	0.963421	0.98023	19016	722	18990	45	20	22	MHC
XC97E	ONT	NA	3	SNP	0.989338	0.984523	0.986924	254822	4006	254902	2747	455	237	Difficult-to-Map Regions
XC97E	ONT	NA	2	SNVandINDEL	0.9803737098449863	0.9401914410449826	0.9598622265895532	3658692	232741	3667031	73411	22994	28106	All Benchmark Regions
XC97E	ONT	NA	2	SNVandINDEL	0.9898109420666721	0.9745819904939603	0.9821374350747565	270044	7043	270256	2782	677	613	Difficult-to-Map Regions
XC97E	ONT	NA	2	SNVandINDEL	0.9847873633049817	0.9260214657515317	0.9545007577461788	20103	1606	20262	313	92	211	MHC
XC97E	ONT	NA	3	SNVandINDEL	0.9836261390336009	0.9479188253114509	0.9654424323220725	3636519	199800	3645527	60685	20627	24105	All Benchmark Regions
XC97E	ONT	NA	3	SNVandINDEL	0.9875307141099428	0.9760282183361062	0.9817457755079558	268683	6599	268874	3395	664	429	Difficult-to-Map Regions
XC97E	ONT	NA	3	SNVandINDEL	0.9937646141855028	0.9521716770302492	0.9725236365997932	20366	1023	20400	128	45	76	MHC
XC97E	ONT	NA	4	SNVandINDEL	0.9835837614327327	0.9468185931021785	0.964851074710028	3661392	205655	3670351	61259	20930	25829	All Benchmark Regions
XC97E	ONT	NA	4	SNVandINDEL	0.9895091767627904	0.977031052134054	0.9832305262437258	273896	6439	274098	2906	731	485	Difficult-to-Map Regions
XC97E	ONT	NA	4	SNVandINDEL	0.9920923991181827	0.9265417712441736	0.9581973081853725	20673	1639	20701	165	50	107	MHC
RU88N	ONT	NA	3	INDEL	0.857212	0.635662	0.729997	320901	183929	329641	54909	20910	22023	All Benchmark Regions
RU88N	ONT	NA	3	INDEL	0.938503	0.814052	0.871859	1344	307	1404	92	29	59	MHC
RU88N	ONT	NA	3	INDEL	0.953968	0.842044	0.894519	13855	2599	13968	674	225	202	Difficult-to-Map Regions
RU88N	ONT	NA	3	SNP	0.997003	0.995227	0.996114	3315588	15901	3316109	9967	1570	4348	All Benchmark Regions
RU88N	ONT	NA	3	SNP	0.997321	0.963167	0.979947	19011	727	18983	51	22	26	MHC
RU88N	ONT	NA	3	SNP	0.989284	0.984507	0.98689	254818	4010	254898	2761	463	244	Difficult-to-Map Regions
RU88N	ONT	NA	2	INDEL	0.821127	0.586472	0.68424	308516	217538	316385	68921	23134	25130	All Benchmark Regions
RU88N	ONT	NA	2	INDEL	0.875	0.68533	0.768637	1224	562	1260	180	66	105	MHC
RU88N	ONT	NA	2	INDEL	0.926964	0.782633	0.848706	13736	3815	13885	1094	339	377	Difficult-to-Map Regions
RU88N	ONT	NA	2	SNP	0.997348	0.995405	0.996375	3349915	15464	3350508	8910	1787	5403	All Benchmark Regions
RU88N	ONT	NA	2	SNP	0.992633	0.947397	0.969488	18875	1048	18999	141	27	113	MHC
RU88N	ONT	NA	2	SNP	0.993193	0.98747	0.990323	256284	3252	256347	1757	379	263	Difficult-to-Map Regions
RU88N	ONT	NA	4	INDEL	0.852911	0.624215	0.72086	319255	192195	327831	56536	21053	22944	All Benchmark Regions
RU88N	ONT	NA	4	INDEL	0.927815	0.787774	0.852079	1366	368	1401	109	36	68	MHC
RU88N	ONT	NA	4	INDEL	0.95038	0.832688	0.88765	13761	2765	13886	725	241	250	Difficult-to-Map Regions
RU88N	ONT	NA	4	SNP	0.997497	0.995938	0.996717	3341966	13631	3342493	8387	1663	4730	All Benchmark Regions
RU88N	ONT	NA	4	SNP	0.997056	0.938332	0.966803	19309	1269	19302	57	13	41	MHC
RU88N	ONT	NA	4	SNP	0.991529	0.986058	0.988786	260131	3678	260210	2223	511	254	Difficult-to-Map Regions
RU88N	ONT	NA	2	SNVandINDEL	0.9792158247176561	0.9401243706367295	0.9592720072850206	3658431	233002	3666893	77831	24921	30533	All Benchmark Regions
RU88N	ONT	NA	2	SNVandINDEL	0.9895599506377182	0.9744953750987957	0.9819698891810308	270020	7067	270232	2851	718	640	Difficult-to-Map Regions
RU88N	ONT	NA	2	SNVandINDEL	0.9844023323615161	0.9258372103735778	0.954222011312661	20099	1610	20259	321	93	218	MHC
RU88N	ONT	NA	3	SNVandINDEL	0.9825161576510271	0.9479110053152514	0.9649034126792714	3636489	199830	3645750	64876	22480	26371	All Benchmark Regions
RU88N	ONT	NA	3	SNVandINDEL	0.9873852831976379	0.9759918919507995	0.9816555299004954	268673	6609	268866	3435	688	446	Difficult-to-Map Regions
RU88N	ONT	NA	3	SNVandINDEL	0.9930345835362884	0.9516573939875637	0.9719057977613104	20355	1034	20387	143	51	85	MHC
RU88N	ONT	NA	4	SNVandINDEL	0.9826188201208649	0.9467743733137973	0.9643636359783597	3661221	205826	3670324	64923	22716	27674	All Benchmark Regions
RU88N	ONT	NA	4	SNVandINDEL	0.9893590909747189	0.9770167834911802	0.9831492028902441	273892	6443	274096	2948	752	504	Difficult-to-Map Regions
RU88N	ONT	NA	4	SNVandINDEL	0.9920456179021515	0.9266314091072069	0.9582234173597749	20675	1637	20703	166	49	109	MHC
7NJ5C	PACBIO	NA	3	INDEL	0.986592	0.983004	0.984795	496250	8580	515088	7000	4848	1401	All Benchmark Regions
7NJ5C	PACBIO	NA	3	INDEL	0.985414	0.970927	0.978117	1603	48	1689	25	15	8	MHC
7NJ5C	PACBIO	NA	3	INDEL	0.982449	0.983104	0.982776	16176	278	16289	291	55	30	Difficult-to-Map Regions
7NJ5C	PACBIO	NA	3	SNP	0.99923	0.998017	0.998623	3324884	6605	3327530	2565	659	510	All Benchmark Regions
7NJ5C	PACBIO	NA	3	SNP	0.997025	0.986473	0.991721	19471	267	19441	58	36	18	MHC
7NJ5C	PACBIO	NA	3	SNP	0.993798	0.986122	0.989945	255236	3592	255423	1594	418	130	Difficult-to-Map Regions
7NJ5C	PACBIO	NA	4	INDEL	0.986306	0.982675	0.984487	502589	8861	522173	7250	4983	1491	All Benchmark Regions
7NJ5C	PACBIO	NA	4	INDEL	0.988202	0.965398	0.976667	1674	60	1759	21	8	11	MHC
7NJ5C	PACBIO	NA	4	INDEL	0.988079	0.984509	0.986291	16270	256	16412	198	45	21	Difficult-to-Map Regions
7NJ5C	PACBIO	NA	4	SNP	0.999079	0.998165	0.998622	3349440	6157	3352345	3090	602	576	All Benchmark Regions
7NJ5C	PACBIO	NA	4	SNP	0.998577	0.989212	0.993872	20356	222	20346	29	7	19	MHC
7NJ5C	PACBIO	NA	4	SNP	0.992576	0.987965	0.990265	260634	3175	260847	1951	391	166	Difficult-to-Map Regions
7NJ5C	PACBIO	NA	2	INDEL	0.995039	0.98879	0.991905	520157	5897	540696	2696	2609	48	All Benchmark Regions
7NJ5C	PACBIO	NA	2	INDEL	0.989818	0.947368	0.968128	1692	94	1847	19	19	0	MHC
7NJ5C	PACBIO	NA	2	INDEL	0.996798	0.982108	0.989398	17236	314	17431	56	39	1	Difficult-to-Map Regions
7NJ5C	PACBIO	NA	2	SNP	0.999941	0.9984	0.99917	3359993	5386	3364049	197	162	18	All Benchmark Regions
7NJ5C	PACBIO	NA	2	SNP	0.999225	0.988606	0.993887	19696	227	20642	16	15	1	MHC
7NJ5C	PACBIO	NA	2	SNP	0.999762	0.987716	0.993703	256347	3188	256622	61	46	0	Difficult-to-Map Regions
7NJ5C	PACBIO	NA	2	SNVandINDEL	0.9992596550652849	0.9971005539604562	0.9981789369586487	3880150	11283	3904745	2893	2771	66	All Benchmark Regions
7NJ5C	PACBIO	NA	2	SNVandINDEL	0.9995732574679943	0.9873612790299006	0.9934297399825066	273583	3502	274053	117	85	1	Difficult-to-Map Regions
7NJ5C	PACBIO	NA	2	SNVandINDEL	0.998446101935713	0.985213505919204	0.9917856679283581	21388	321	22489	35	34	1	MHC
7NJ5C	PACBIO	NA	3	SNVandINDEL	0.9975169923131897	0.9960417785903622	0.9967788396300126	3821134	15185	3842618	9565	5507	1911	All Benchmark Regions
7NJ5C	PACBIO	NA	3	SNVandINDEL	0.9931103045720531	0.9859416888863057	0.9895130134798712	271412	3870	271712	1885	473	160	Difficult-to-Map Regions
7NJ5C	PACBIO	NA	3	SNVandINDEL	0.996087304954509	0.9852728037776427	0.9906505409436573	21074	315	21130	83	51	26	MHC
7NJ5C	PACBIO	NA	4	SNVandINDEL	0.997338384054192	0.9961164164800687	0.9967270257402658	3852029	15018	3874518	10340	5585	2067	All Benchmark Regions
7NJ5C	PACBIO	NA	4	SNVandINDEL	0.9923087384756342	0.9877610715750799	0.9900296826654853	276904	3431	277259	2149	436	187	Difficult-to-Map Regions
7NJ5C	PACBIO	NA	4	SNVandINDEL	0.9977431730986234	0.9873610613122983	0.9925249679396251	22030	282	22105	50	15	30	MHC
CN36L	MULTI	PACBIOONT	2	INDEL	0.993473	0.98868	0.991071	520099	5955	540685	3552	2881	329	All Benchmark Regions
CN36L	MULTI	PACBIOONT	2	INDEL	0.971748	0.93561	0.953337	1671	115	1823	53	35	16	MHC
CN36L	MULTI	PACBIOONT	2	INDEL	0.988179	0.98416	0.986165	17272	278	17471	209	41	14	Difficult-to-Map Regions
CN36L	MULTI	PACBIOONT	2	SNP	0.999425	0.998852	0.999139	3361515	3863	3365482	1936	246	497	All Benchmark Regions
CN36L	MULTI	PACBIOONT	2	SNP	0.997173	0.980676	0.988856	19538	385	20460	58	36	22	MHC
CN36L	MULTI	PACBIOONT	2	SNP	0.993975	0.989254	0.991609	256745	2789	257023	1558	88	286	Difficult-to-Map Regions
